session_date,kind,price,available_timestamp,available_bar_index
2023-11-16,VAH,449.89916666666664,2023-11-16T21:00:00Z,4554
2023-11-16,VAL,448.78083333333336,2023-11-16T21:00:00Z,4554
2023-11-17,POC,450.221875,2023-11-17T21:00:00Z,4561
2023-11-17,VAH,451.198125,2023-11-17T21:00:00Z,4561
2023-11-17,VAL,450.044375,2023-11-17T21:00:00Z,4561
2023-11-20,POC,453.88145833333334,2023-11-20T21:00:00Z,4568
2023-11-20,VAH,455.0339583333333,2023-11-20T21:00:00Z,4568
2023-11-20,VAL,452.7289583333333,2023-11-20T21:00:00Z,4568
2023-11-21,POC,452.90625,2023-11-21T21:00:00Z,4575
2023-11-21,VAH,453.54375,2023-11-21T21:00:00Z,4575
2023-11-21,VAL,452.7645833333333,2023-11-21T21:00:00Z,4575
2023-11-22,POC,454.97375,2023-11-22T21:00:00Z,4582
2023-11-22,VAH,455.59875,2023-11-22T21:00:00Z,4582
2023-11-22,VAL,454.66125,2023-11-22T21:00:00Z,4582
2023-11-24,POC,454.874375,2023-11-24T18:00:00Z,4586
2023-11-24,VAH,455.259375,2023-11-24T18:00:00Z,4586
2023-11-24,VAL,454.874375,2023-11-24T18:00:00Z,4586
2023-11-27,POC,454.93395833333335,2023-11-27T21:00:00Z,4593
2023-11-27,VAH,455.231875,2023-11-27T21:00:00Z,4593
2023-11-27,VAL,454.51687499999997,2023-11-27T21:00:00Z,4593
2023-11-28,POC,454.9427083333333,2023-11-28T21:00:00Z,4600
2023-11-28,VAH,455.058125,2023-11-28T21:00:00Z,4600
2023-11-28,VAL,453.7885416666667,2023-11-28T21:00:00Z,4600
2023-11-29,POC,455.65916666666664,2023-11-29T21:00:00Z,4607
2023-11-29,VAH,456.68916666666667,2023-11-29T21:00:00Z,4607
2023-11-29,VAL,454.2858333333333,2023-11-29T21:00:00Z,4607
2023-11-30,POC,454.12375,2023-11-30T21:00:00Z,4614
2023-11-30,VAH,455.40625,2023-11-30T21:00:00Z,4614
2023-11-30,VAL,453.83875,2023-11-30T21:00:00Z,4614
2023-12-01,POC,458.43395833333335,2023-12-01T21:00:00Z,4621
2023-12-01,VAH,459.5564583333333,2023-12-01T21:00:00Z,4621
2023-12-01,VAL,456.9372916666667,2023-12-01T21:00:00Z,4621
2023-12-04,POC,455.8025,2023-12-04T21:00:00Z,4628
2023-12-04,VAH,456.6691666666667,2023-12-04T21:00:00Z,4628
2023-12-04,VAL,455.5858333333333,2023-12-04T21:00:00Z,4628
2023-12-05,POC,456.06,2023-12-05T21:00:00Z,4635
2023-12-05,VAH,456.74,2023-12-05T21:00:00Z,4635
2023-12-05,VAL,455.71999999999997,2023-12-05T21:00:00Z,4635
2023-12-06,POC,455.914375,2023-12-06T21:00:00Z,4642
2023-12-06,VAH,456.858125,2023-12-06T21:00:00Z,4642
2023-12-06,VAL,454.404375,2023-12-06T21:00:00Z,4642
2023-12-07,POC,457.975625,2023-12-07T21:00:00Z,4649
2023-12-07,VAH,458.51937499999997,2023-12-07T21:00:00Z,4649
2023-12-07,VAL,457.214375,2023-12-07T21:00:00Z,4649
2023-12-08,POC,459.93874999999997,2023-12-08T21:00:00Z,4656
2023-12-08,VAH,460.67625,2023-12-08T21:00:00Z,4656
2023-12-08,VAL,458.90625,2023-12-08T21:00:00Z,4656
2023-12-11,POC,461.43875,2023-12-11T21:00:00Z,4663
2023-12-11,VAH,461.88875,2023-12-11T21:00:00Z,4663
2023-12-11,VAL,460.31375,2023-12-11T21:00:00Z,4663
2023-12-12,POC,463.525,2023-12-12T21:00:00Z,4670
2023-12-12,VAH,464.125,2023-12-12T21:00:00Z,4670
2023-12-12,VAL,462.325,2023-12-12T21:00:00Z,4670
2023-12-13,POC,464.535,2023-12-13T21:00:00Z,4677
2023-12-13,VAH,468.96166666666664,2023-12-13T21:00:00Z,4677
2023-12-13,VAL,464.2583333333333,2023-12-13T21:00:00Z,4677
2023-12-14,POC,471.9566666666667,2023-12-14T21:00:00Z,4684
2023-12-14,VAH,472.89,2023-12-14T21:00:00Z,4684
2023-12-14,VAL,471.0233333333333,2023-12-14T21:00:00Z,4684
2023-12-15,POC,469.2910416666667,2023-12-15T21:00:00Z,4691
2023-12-15,VAH,470.0077083333333,2023-12-15T21:00:00Z,4691
2023-12-15,VAL,468.843125,2023-12-15T21:00:00Z,4691
2023-12-18,POC,472.2079166666667,2023-12-18T21:00:00Z,4698
2023-12-18,VAH,472.84375,2023-12-18T21:00:00Z,4698
2023-12-18,VAL,471.57208333333335,2023-12-18T21:00:00Z,4698
2023-12-19,POC,474.04520833333333,2023-12-19T21:00:00Z,4705
2023-12-19,VAH,474.456875,2023-12-19T21:00:00Z,4705
2023-12-19,VAL,473.63354166666664,2023-12-19T21:00:00Z,4705
2023-12-20,POC,475.05833333333334,2023-12-20T21:00:00Z,4712
2023-12-20,VAH,475.7316666666666,2023-12-20T21:00:00Z,4712
2023-12-20,VAL,470.0083333333333,2023-12-20T21:00:00Z,4712
2023-12-21,POC,470.47875,2023-12-21T21:00:00Z,4719
2023-12-21,VAH,472.20375,2023-12-21T21:00:00Z,4719
2023-12-21,VAL,470.30625,2023-12-21T21:00:00Z,4719
2023-12-22,POC,474.07666666666665,2023-12-22T21:00:00Z,4726
2023-12-22,VAH,474.69,2023-12-22T21:00:00Z,4726
2023-12-22,VAL,473.31,2023-12-22T21:00:00Z,4726
2023-12-26,POC,475.123125,2023-12-26T21:00:00Z,4733
2023-12-26,VAH,475.87854166666665,2023-12-26T21:00:00Z,4733
2023-12-26,VAL,474.5835416666667,2023-12-26T21:00:00Z,4733
2023-12-27,POC,475.516875,2023-12-27T21:00:00Z,4740
2023-12-27,VAH,476.033125,2023-12-27T21:00:00Z,4740
2023-12-27,VAL,475.221875,2023-12-27T21:00:00Z,4740
2023-12-28,POC,476.985625,2023-12-28T21:00:00Z,4747
2023-12-28,VAH,477.41562500000003,2023-12-28T21:00:00Z,4747
2023-12-28,VAL,476.770625,2023-12-28T21:00:00Z,4747
2023-12-29,POC,475.08729166666666,2023-12-29T21:00:00Z,4754
2023-12-29,VAH,475.864375,2023-12-29T21:00:00Z,4754
2023-12-29,VAL,474.465625,2023-12-29T21:00:00Z,4754
2024-01-02,POC,472.01375,2024-01-02T21:00:00Z,4761
2024-01-02,VAH,472.67625000000004,2024-01-02T21:00:00Z,4761
2024-01-02,VAL,471.35125,2024-01-02T21:00:00Z,4761
2024-01-03,POC,469.86875,2024-01-03T21:00:00Z,4768
2024-01-03,VAH,470.3720833333333,2024-01-03T21:00:00Z,4768
2024-01-03,VAL,468.9879166666667,2024-01-03T21:00:00Z,4768
2024-01-04,POC,468.92354166666667,2024-01-04T21:00:00Z,4775
2024-01-04,VAH,469.73812499999997,2024-01-04T21:00:00Z,4775
2024-01-04,VAL,468.10895833333336,2024-01-04T21:00:00Z,4775
2024-01-05,POC,468.184375,2024-01-05T21:00:00Z,4782
2024-01-05,VAH,468.85270833333334,2024-01-05T21:00:00Z,4782
2024-01-05,VAL,466.84770833333334,2024-01-05T21:00:00Z,4782
2024-01-08,POC,473.271875,2024-01-08T21:00:00Z,4789
2024-01-08,VAH,474.615625,2024-01-08T21:00:00Z,4789
2024-01-08,VAL,470.584375,2024-01-08T21:00:00Z,4789
2024-01-09,POC,473.81125000000003,2024-01-09T21:00:00Z,4796
2024-01-09,VAH,474.40791666666667,2024-01-09T21:00:00Z,4796
2024-01-09,VAL,472.6179166666667,2024-01-09T21:00:00Z,4796
2024-01-10,POC,475.1379166666667,2024-01-10T21:00:00Z,4803
2024-01-10,VAH,476.33125,2024-01-10T21:00:00Z,4803
2024-01-10,VAL,474.39208333333335,2024-01-10T21:00:00Z,4803
2024-01-11,POC,475.80041666666665,2024-01-11T21:00:00Z,4810
2024-01-11,VAH,477.02125,2024-01-11T21:00:00Z,4810
2024-01-11,VAL,474.09125,2024-01-11T21:00:00Z,4810
2024-01-12,POC,476.14270833333336,2024-01-12T21:00:00Z,4817
2024-01-12,VAH,477.125625,2024-01-12T21:00:00Z,4817
2024-01-12,VAL,475.7214583333334,2024-01-12T21:00:00Z,4817
2024-01-16,POC,474.169375,2024-01-16T21:00:00Z,4824
2024-01-16,VAH,475.20479166666667,2024-01-16T21:00:00Z,4824
2024-01-16,VAL,473.725625,2024-01-16T21:00:00Z,4824
2024-01-17,POC,471.99916666666667,2024-01-17T21:00:00Z,4831
2024-01-17,VAH,472.2425,2024-01-17T21:00:00Z,4831
2024-01-17,VAL,471.02583333333337,2024-01-17T21:00:00Z,4831
2024-01-18,POC,474.06333333333333,2024-01-18T21:00:00Z,4838
2024-01-18,VAH,475.61,2024-01-18T21:00:00Z,4838
2024-01-18,VAL,472.90333333333336,2024-01-18T21:00:00Z,4838
2024-01-19,POC,481.87708333333336,2024-01-19T21:00:00Z,4845
2024-01-19,VAH,482.5995833333334,2024-01-19T21:00:00Z,4845
2024-01-19,VAL,478.5054166666667,2024-01-19T21:00:00Z,4845
2024-01-22,POC,483.94916666666666,2024-01-22T21:00:00Z,4852
2024-01-22,VAH,484.25416666666666,2024-01-22T21:00:00Z,4852
2024-01-22,VAL,483.23749999999995,2024-01-22T21:00:00Z,4852
2024-01-23,POC,483.58375,2024-01-23T21:00:00Z,4859
2024-01-23,VAH,484.32375,2024-01-23T21:00:00Z,4859
2024-01-23,VAL,483.02875,2024-01-23T21:00:00Z,4859
2024-01-24,POC,486.9683333333333,2024-01-24T21:00:00Z,4866
2024-01-24,VAH,488.37833333333333,2024-01-24T21:00:00Z,4866
2024-01-24,VAL,486.34166666666664,2024-01-24T21:00:00Z,4866
2024-01-25,POC,486.9108333333333,2024-01-25T21:00:00Z,4873
2024-01-25,VAH,487.7625,2024-01-25T21:00:00Z,4873
2024-01-25,VAL,486.4241666666667,2024-01-25T21:00:00Z,4873
2024-01-26,POC,488.09875,2024-01-26T21:00:00Z,4880
2024-01-26,VAH,488.31375,2024-01-26T21:00:00Z,4880
2024-01-26,VAL,487.02375,2024-01-26T21:00:00Z,4880
2024-01-29,POC,488.14395833333333,2024-01-29T21:00:00Z,4887
2024-01-29,VAH,489.20645833333333,2024-01-29T21:00:00Z,4887
2024-01-29,VAL,487.2585416666667,2024-01-29T21:00:00Z,4887
2024-01-30,POC,490.70770833333336,2024-01-30T21:00:00Z,4894
2024-01-30,VAH,491.336875,2024-01-30T21:00:00Z,4894
2024-01-30,VAL,490.581875,2024-01-30T21:00:00Z,4894
2024-01-31,POC,486.6358333333333,2024-01-31T21:00:00Z,4901
2024-01-31,VAH,487.92749999999995,2024-01-31T21:00:00Z,4901
2024-01-31,VAL,484.56916666666666,2024-01-31T21:00:00Z,4901
2024-02-01,POC,488.211875,2024-02-01T21:00:00Z,4908
2024-02-01,VAH,489.116875,2024-02-01T21:00:00Z,4908
2024-02-01,VAL,485.496875,2024-02-01T21:00:00Z,4908
2024-02-02,POC,494.221875,2024-02-02T21:00:00Z,4915
2024-02-02,VAH,495.909375,2024-02-02T21:00:00Z,4915
2024-02-02,VAL,492.253125,2024-02-02T21:00:00Z,4915
2024-02-05,POC,492.93875,2024-02-05T21:00:00Z,4922
2024-02-05,VAH,494.0879166666667,2024-02-05T21:00:00Z,4922
2024-02-05,VAL,492.44625,2024-02-05T21:00:00Z,4922
2024-02-06,POC,492.94854166666664,2024-02-06T21:00:00Z,4929
2024-02-06,VAH,493.42145833333336,2024-02-06T21:00:00Z,4929
2024-02-06,VAL,492.28645833333337,2024-02-06T21:00:00Z,4929
2024-02-07,POC,497.80354166666666,2024-02-07T21:00:00Z,4936
2024-02-07,VAH,498.4639583333333,2024-02-07T21:00:00Z,4936
2024-02-07,VAL,497.01104166666664,2024-02-07T21:00:00Z,4936
2024-02-08,POC,497.8339583333333,2024-02-08T21:00:00Z,4943
2024-02-08,VAH,498.3172916666667,2024-02-08T21:00:00Z,4943
2024-02-08,VAL,497.6527083333333,2024-02-08T21:00:00Z,4943
2024-02-09,POC,500.66249999999997,2024-02-09T21:00:00Z,4950
2024-02-09,VAH,501.3208333333333,2024-02-09T21:00:00Z,4950
2024-02-09,VAL,499.6091666666667,2024-02-09T21:00:00Z,4950
2024-02-12,POC,501.1229166666667,2024-02-12T21:00:00Z,4957
2024-02-12,VAH,502.34541666666667,2024-02-12T21:00:00Z,4957
2024-02-12,VAL,500.57958333333335,2024-02-12T21:00:00Z,4957
2024-02-13,POC,493.60125,2024-02-13T21:00:00Z,4964
2024-02-13,VAH,495.31458333333336,2024-02-13T21:00:00Z,4964
2024-02-13,VAL,492.7445833333333,2024-02-13T21:00:00Z,4964
2024-02-14,POC,495.859375,2024-02-14T21:00:00Z,4971
2024-02-14,VAH,497.2214583333333,2024-02-14T21:00:00Z,4971
2024-02-14,VAL,495.275625,2024-02-14T21:00:00Z,4971
2024-02-15,POC,501.134375,2024-02-15T21:00:00Z,4978
2024-02-15,VAH,502.12895833333334,2024-02-15T21:00:00Z,4978
2024-02-15,VAL,499.9977083333333,2024-02-15T21:00:00Z,4978
2024-02-16,POC,500.7241666666667,2024-02-16T21:00:00Z,4985
2024-02-16,VAH,502.26916666666665,2024-02-16T21:00:00Z,4985
2024-02-16,VAL,499.86583333333334,2024-02-16T21:00:00Z,4985
2024-02-20,POC,495.6875,2024-02-20T21:00:00Z,4992
2024-02-20,VAH,496.84250000000003,2024-02-20T21:00:00Z,4992
2024-02-20,VAL,495.1925,2024-02-20T21:00:00Z,4992
2024-02-21,POC,495.226875,2024-02-21T21:00:00Z,4999
2024-02-21,VAH,496.020625,2024-02-21T21:00:00Z,4999
2024-02-21,VAL,494.591875,2024-02-21T21:00:00Z,4999
2024-02-22,POC,507.00854166666664,2024-02-22T21:00:00Z,5006
2024-02-22,VAH,508.37604166666665,2024-02-22T21:00:00Z,5006
2024-02-22,VAL,505.1852083333333,2024-02-22T21:00:00Z,5006
2024-02-23,POC,508.425625,2024-02-23T21:00:00Z,5013
2024-02-23,VAH,508.930625,2024-02-23T21:00:00Z,5013
2024-02-23,VAL,507.66812500000003,2024-02-23T21:00:00Z,5013
2024-02-26,POC,507.3652083333333,2024-02-26T21:00:00Z,5020
2024-02-26,VAH,507.846875,2024-02-26T21:00:00Z,5020
2024-02-26,VAL,506.401875,2024-02-26T21:00:00Z,5020
2024-02-27,POC,506.2060416666667,2024-02-27T21:00:00Z,5027
2024-02-27,VAH,506.708125,2024-02-27T21:00:00Z,5027
2024-02-27,VAL,505.6035416666667,2024-02-27T21:00:00Z,5027
2024-02-28,POC,506.18708333333336,2024-02-28T21:00:00Z,5034
2024-02-28,VAH,506.26625,2024-02-28T21:00:00Z,5034
2024-02-28,VAL,505.31624999999997,2024-02-28T21:00:00Z,5034
2024-02-29,POC,507.63645833333334,2024-02-29T21:00:00Z,5041
2024-02-29,VAH,508.916875,2024-02-29T21:00:00Z,5041
2024-02-29,VAL,507.08770833333335,2024-02-29T21:00:00Z,5041
2024-03-01,POC,512.6002083333333,2024-03-01T21:00:00Z,5048
2024-03-01,VAH,513.1914583333333,2024-03-01T21:00:00Z,5048
2024-03-01,VAL,510.629375,2024-03-01T21:00:00Z,5048
2024-03-04,POC,512.5958333333333,2024-03-04T21:00:00Z,5055
2024-03-04,VAH,513.1458333333334,2024-03-04T21:00:00Z,5055
2024-03-04,VAL,512.1375,2024-03-04T21:00:00Z,5055
2024-03-05,POC,507.443125,2024-03-05T21:00:00Z,5062
2024-03-05,VAH,508.408125,2024-03-05T21:00:00Z,5062
2024-03-05,VAL,505.513125,2024-03-05T21:00:00Z,5062
2024-03-06,POC,509.560625,2024-03-06T21:00:00Z,5069
2024-03-06,VAH,510.6252083333334,2024-03-06T21:00:00Z,5069
2024-03-06,VAL,508.49604166666666,2024-03-06T21:00:00Z,5069
2024-03-07,POC,514.7306249999999,2024-03-07T21:00:00Z,5076
2024-03-07,VAH,515.6581249999999,2024-03-07T21:00:00Z,5076
2024-03-07,VAL,514.1122916666666,2024-03-07T21:00:00Z,5076
2024-03-08,POC,512.1654166666667,2024-03-08T21:00:00Z,5083
2024-03-08,VAH,515.7154166666667,2024-03-08T21:00:00Z,5083
2024-03-08,VAL,511.27791666666667,2024-03-08T21:00:00Z,5083
2024-03-11,POC,510.68291666666664,2024-03-11T20:00:00Z,5090
2024-03-11,VAH,511.52791666666667,2024-03-11T20:00:00Z,5090
2024-03-11,VAL,509.97875,2024-03-11T20:00:00Z,5090
2024-03-12,POC,516.4291666666667,2024-03-12T20:00:00Z,5097
2024-03-12,VAH,517.2441666666666,2024-03-12T20:00:00Z,5097
2024-03-12,VAL,514.2558333333334,2024-03-12T20:00:00Z,5097
2024-03-13,POC,516.415,2024-03-13T20:00:00Z,5104
2024-03-13,VAH,516.9983333333333,2024-03-13T20:00:00Z,5104
2024-03-13,VAL,515.8316666666667,2024-03-13T20:00:00Z,5104
2024-03-14,POC,514.1431249999999,2024-03-14T20:00:00Z,5111
2024-03-14,VAH,515.249375,2024-03-14T20:00:00Z,5111
2024-03-14,VAL,513.258125,2024-03-14T20:00:00Z,5111
2024-03-15,POC,509.6820833333333,2024-03-15T20:00:00Z,5118
2024-03-15,VAH,510.51708333333335,2024-03-15T20:00:00Z,5118
2024-03-15,VAL,509.1254166666667,2024-03-15T20:00:00Z,5118
2024-03-18,POC,513.8966666666668,2024-03-18T20:00:00Z,5125
2024-03-18,VAH,514.53,2024-03-18T20:00:00Z,5125
2024-03-18,VAL,513.2633333333333,2024-03-18T20:00:00Z,5125
2024-03-19,POC,514.475,2024-03-19T20:00:00Z,5132
2024-03-19,VAH,515.8983333333333,2024-03-19T20:00:00Z,5132
2024-03-19,VAL,512.8483333333334,2024-03-19T20:00:00Z,5132
2024-03-20,POC,515.6570833333334,2024-03-20T20:00:00Z,5139
2024-03-20,VAH,519.1195833333334,2024-03-20T20:00:00Z,5139
2024-03-20,VAL,515.1954166666667,2024-03-20T20:00:00Z,5139
2024-03-21,POC,523.1475,2024-03-21T20:00:00Z,5146
2024-03-21,VAH,523.9725,2024-03-21T20:00:00Z,5146
2024-03-21,VAL,522.7808333333334,2024-03-21T20:00:00Z,5146
2024-03-22,POC,521.7558333333334,2024-03-22T20:00:00Z,5153
2024-03-22,VAH,522.3708333333334,2024-03-22T20:00:00Z,5153
2024-03-22,VAL,521.4141666666667,2024-03-22T20:00:00Z,5153
2024-03-25,POC,520.5870833333333,2024-03-25T20:00:00Z,5160
2024-03-25,VAH,520.8104166666667,2024-03-25T20:00:00Z,5160
2024-03-25,VAL,520.1404166666667,2024-03-25T20:00:00Z,5160
2024-03-26,POC,520.85125,2024-03-26T20:00:00Z,5167
2024-03-26,VAH,521.5137500000001,2024-03-26T20:00:00Z,5167
2024-03-26,VAL,519.92375,2024-03-26T20:00:00Z,5167
2024-03-27,POC,520.0225,2024-03-27T20:00:00Z,5174
2024-03-27,VAH,521.2625,2024-03-27T20:00:00Z,5174
2024-03-27,VAL,519.5575,2024-03-27T20:00:00Z,5174
2024-03-28,POC,523.123125,2024-03-28T20:00:00Z,5181
2024-03-28,VAH,523.733125,2024-03-28T20:00:00Z,5181
2024-03-28,VAL,522.894375,2024-03-28T20:00:00Z,5181
2024-04-01,POC,522.035625,2024-04-01T20:00:00Z,5188
2024-04-01,VAH,522.7460416666667,2024-04-01T20:00:00Z,5188
2024-04-01,VAL,521.183125,2024-04-01T20:00:00Z,5188
2024-04-02,POC,517.7820833333334,2024-04-02T20:00:00Z,5195
2024-04-02,VAH,518.51125,2024-04-02T20:00:00Z,5195
2024-04-02,VAL,517.26125,2024-04-02T20:00:00Z,5195
2024-04-03,POC,520.0589583333334,2024-04-03T20:00:00Z,5202
2024-04-03,VAH,520.8814583333334,2024-04-03T20:00:00Z,5202
2024-04-03,VAL,518.9622916666667,2024-04-03T20:00:00Z,5202
2024-04-04,POC,523.175,2024-04-04T20:00:00Z,5209
2024-04-04,VAH,523.6383333333333,2024-04-04T20:00:00Z,5209
2024-04-04,VAL,515.2983333333333,2024-04-04T20:00:00Z,5209
2024-04-05,POC,518.9664583333333,2024-04-05T20:00:00Z,5216
2024-04-05,VAH,519.7702083333334,2024-04-05T20:00:00Z,5216
2024-04-05,VAL,517.0910416666667,2024-04-05T20:00:00Z,5216
2024-04-08,POC,518.7010416666667,2024-04-08T20:00:00Z,5223
2024-04-08,VAH,519.464375,2024-04-08T20:00:00Z,5223
2024-04-08,VAL,518.4147916666666,2024-04-08T20:00:00Z,5223
2024-04-09,POC,516.6166666666667,2024-04-09T20:00:00Z,5230
2024-04-09,VAH,518.75,2024-04-09T20:00:00Z,5230
2024-04-09,VAL,515.8166666666667,2024-04-09T20:00:00Z,5230
2024-04-10,POC,513.361875,2024-04-10T20:00:00Z,5237
2024-04-10,VAH,514.5489583333333,2024-04-10T20:00:00Z,5237
2024-04-10,VAL,512.853125,2024-04-10T20:00:00Z,5237
2024-04-11,POC,518.0925,2024-04-11T20:00:00Z,5244
2024-04-11,VAH,519.3258333333333,2024-04-11T20:00:00Z,5244
2024-04-11,VAL,514.7008333333333,2024-04-11T20:00:00Z,5244
2024-04-12,POC,510.34375,2024-04-12T20:00:00Z,5251
2024-04-12,VAH,512.87125,2024-04-12T20:00:00Z,5251
2024-04-12,VAL,509.22041666666667,2024-04-12T20:00:00Z,5251
2024-04-15,POC,504.8008333333333,2024-04-15T20:00:00Z,5258
2024-04-15,VAH,511.6375,2024-04-15T20:00:00Z,5258
2024-04-15,VAL,503.82416666666666,2024-04-15T20:00:00Z,5258
2024-04-16,POC,503.55062499999997,2024-04-16T20:00:00Z,5265
2024-04-16,VAH,505.159375,2024-04-16T20:00:00Z,5265
2024-04-16,VAL,503.193125,2024-04-16T20:00:00Z,5265
2024-04-17,POC,501.33875,2024-04-17T20:00:00Z,5272
2024-04-17,VAH,503.7054166666667,2024-04-17T20:00:00Z,5272
2024-04-17,VAL,500.45125,2024-04-17T20:00:00Z,5272
2024-04-18,POC,500.53270833333335,2024-04-18T20:00:00Z,5279
2024-04-18,VAH,501.693125,2024-04-18T20:00:00Z,5279
2024-04-18,VAL,498.908125,2024-04-18T20:00:00Z,5279
2024-04-19,POC,495.0975,2024-04-19T20:00:00Z,5286
2024-04-19,VAH,497.84749999999997,2024-04-19T20:00:00Z,5286
2024-04-19,VAL,493.9975,2024-04-19T20:00:00Z,5286
2024-04-22,POC,497.3122916666667,2024-04-22T20:00:00Z,5293
2024-04-22,VAH,500.4977083333333,2024-04-22T20:00:00Z,5293
2024-04-22,VAL,495.864375,2024-04-22T20:00:00Z,5293
2024-04-23,POC,505.176875,2024-04-23T20:00:00Z,5300
2024-04-23,VAH,505.785625,2024-04-23T20:00:00Z,5300
2024-04-23,VAL,504.16229166666665,2024-04-23T20:00:00Z,5300
2024-04-24,POC,504.455,2024-04-24T20:00:00Z,5307
2024-04-24,VAH,506.575,2024-04-24T20:00:00Z,5307
2024-04-24,VAL,504.2783333333333,2024-04-24T20:00:00Z,5307
2024-04-25,POC,498.47875,2024-04-25T20:00:00Z,5314
2024-04-25,VAH,502.43375,2024-04-25T20:00:00Z,5314
2024-04-25,VAL,497.63125,2024-04-25T20:00:00Z,5314
2024-04-26,POC,509.09625,2024-04-26T20:00:00Z,5321
2024-04-26,VAH,509.61875,2024-04-26T20:00:00Z,5321
2024-04-26,VAL,508.22541666666666,2024-04-26T20:00:00Z,5321
2024-04-29,POC,509.5104166666667,2024-04-29T20:00:00Z,5328
2024-04-29,VAH,510.3854166666667,2024-04-29T20:00:00Z,5328
2024-04-29,VAL,509.0729166666667,2024-04-29T20:00:00Z,5328
2024-04-30,POC,504.696875,2024-04-30T20:00:00Z,5335
2024-04-30,VAH,506.893125,2024-04-30T20:00:00Z,5335
2024-04-30,VAL,502.50062499999996,2024-04-30T20:00:00Z,5335
2024-05-01,POC,500.72770833333334,2024-05-01T20:00:00Z,5342
2024-05-01,VAH,504.54562500000003,2024-05-01T20:00:00Z,5342
2024-05-01,VAL,500.0335416666667,2024-05-01T20:00:00Z,5342
2024-05-02,POC,503.90875,2024-05-02T20:00:00Z,5349
2024-05-02,VAH,505.75791666666663,2024-05-02T20:00:00Z,5349
2024-05-02,VAL,502.32375,2024-05-02T20:00:00Z,5349
2024-05-03,POC,511.30312499999997,2024-05-03T20:00:00Z,5356
2024-05-03,VAH,511.968125,2024-05-03T20:00:00Z,5356
2024-05-03,VAL,510.47187499999995,2024-05-03T20:00:00Z,5356
2024-05-06,POC,514.1964583333333,2024-05-06T20:00:00Z,5363
2024-05-06,VAH,515.2997916666667,2024-05-06T20:00:00Z,5363
2024-05-06,VAL,513.6447916666666,2024-05-06T20:00:00Z,5363
2024-05-07,POC,517.7308333333334,2024-05-07T20:00:00Z,5370
2024-05-07,VAH,517.9075,2024-05-07T20:00:00Z,5370
2024-05-07,VAL,516.8475000000001,2024-05-07T20:00:00Z,5370
2024-05-08,POC,516.9275,2024-05-08T20:00:00Z,5377
2024-05-08,VAH,517.6858333333333,2024-05-08T20:00:00Z,5377
2024-05-08,VAL,516.6025,2024-05-08T20:00:00Z,5377
2024-05-09,POC,519.551875,2024-05-09T20:00:00Z,5384
2024-05-09,VAH,520.136875,2024-05-09T20:00:00Z,5384
2024-05-09,VAL,518.674375,2024-05-09T20:00:00Z,5384
2024-05-10,POC,520.6702083333333,2024-05-10T20:00:00Z,5391
2024-05-10,VAH,521.305625,2024-05-10T20:00:00Z,5391
2024-05-10,VAL,519.9077083333334,2024-05-10T20:00:00Z,5391
2024-05-13,POC,521.1439583333333,2024-05-13T20:00:00Z,5398
2024-05-13,VAH,521.388125,2024-05-13T20:00:00Z,5398
2024-05-13,VAL,520.4114583333334,2024-05-13T20:00:00Z,5398
2024-05-14,POC,521.1731249999999,2024-05-14T20:00:00Z,5405
2024-05-14,VAH,523.080625,2024-05-14T20:00:00Z,5405
2024-05-14,VAL,520.628125,2024-05-14T20:00:00Z,5405
2024-05-15,POC,528.7529166666667,2024-05-15T20:00:00Z,5412
2024-05-15,VAH,529.9779166666667,2024-05-15T20:00:00Z,5412
2024-05-15,VAL,527.32375,2024-05-15T20:00:00Z,5412
2024-05-16,POC,530.221875,2024-05-16T20:00:00Z,5419
2024-05-16,VAH,530.8447916666667,2024-05-16T20:00:00Z,5419
2024-05-16,VAL,529.3497916666666,2024-05-16T20:00:00Z,5419
2024-05-17,POC,528.6491666666667,2024-05-17T20:00:00Z,5426
2024-05-17,VAH,529.1991666666667,2024-05-17T20:00:00Z,5426
2024-05-17,VAL,528.4658333333333,2024-05-17T20:00:00Z,5426
2024-05-20,POC,530.02,2024-05-20T20:00:00Z,5433
2024-05-20,VAH,530.9200000000001,2024-05-20T20:00:00Z,5433
2024-05-20,VAL,529.52,2024-05-20T20:00:00Z,5433
2024-05-21,POC,530.2439583333334,2024-05-21T20:00:00Z,5440
2024-05-21,VAH,530.754375,2024-05-21T20:00:00Z,5440
2024-05-21,VAL,529.6314583333334,2024-05-21T20:00:00Z,5440
2024-05-22,POC,530.82875,2024-05-22T20:00:00Z,5447
2024-05-22,VAH,531.30125,2024-05-22T20:00:00Z,5447
2024-05-22,VAL,528.93875,2024-05-22T20:00:00Z,5447
2024-05-23,POC,524.8939583333333,2024-05-23T20:00:00Z,5454
2024-05-23,VAH,529.7647916666667,2024-05-23T20:00:00Z,5454
2024-05-23,VAL,524.8939583333333,2024-05-23T20:00:00Z,5454
2024-05-24,POC,529.2106249999999,2024-05-24T20:00:00Z,5461
2024-05-24,VAH,530.058125,2024-05-24T20:00:00Z,5461
2024-05-24,VAL,528.363125,2024-05-24T20:00:00Z,5461
2024-05-28,POC,529.3058333333333,2024-05-28T20:00:00Z,5468
2024-05-28,VAH,530.1558333333334,2024-05-28T20:00:00Z,5468
2024-05-28,VAL,528.7391666666666,2024-05-28T20:00:00Z,5468
2024-05-29,POC,526.1379166666667,2024-05-29T20:00:00Z,5475
